Frame Rate:,29.9700000915
Frame Number,Timecode,content_val,delta_hue,delta_lum,delta_sat
1483,00:00:49.483,7.246215611425563,8.849578781097803,3.4051599315519283,9.483908121626959
1484,00:00:49.516,6.487363432934052,8.522541792812952,2.917302882716862,8.022245623272344
1485,00:00:49.550,7.076400772234654,9.050085560089508,3.2392720810846387,8.939844675529814
1486,00:00:49.583,6.318656487209864,8.240226405159932,2.7852770830591025,7.9304659734105565
1487,00:00:49.616,7.101926198938178,9.640285639068054,2.8985454784783466,8.766947479268133
1488,00:00:49.650,6.6324316616208145,8.922765565354744,2.843227589838094,8.131301829669606
1489,00:00:49.683,7.747213812469834,11.667039620902989,2.7793536922469397,8.795248124259576
1490,00:00:49.716,6.581720854723355,9.384954587337107,2.4883177570093458,7.871890219823615
1491,00:00:49.750,6.523079285682946,8.374522837962354,2.76724364880874,8.427471370277742
1492,00:00:49.783,6.36348778026414,8.815848361195208,2.6641766486771092,7.6104383309201005
1493,00:00:49.816,6.313786143653196,8.706726339344478,2.652494405686455,7.5821376859286564
1494,00:00:49.850,6.041156596902286,7.8953863367118595,2.747104120047387,7.4809793339476105
1495,00:00:49.883,6.216006318283533,8.178228247992628,2.934612346979071,7.535178359878899
1496,00:00:49.917,5.8050985037953575,7.82960379097012,2.5419244438594184,7.043767276556536
1497,00:00:49.950,6.161193014786538,7.8907792549690665,2.637751744109517,7.955048045281032
1498,00:00:49.983,5.3338379184765925,6.8640910885876005,2.2663551401869158,6.871067526655259
1499,00:00:50.017,6.268252819095257,8.118171646702645,2.48943661971831,8.197150190864814
1500,00:00:50.050,5.675343337282261,7.536198499407661,2.391700671317625,7.098130841121495
1501,00:00:50.083,6.118369093063051,8.012932736606555,2.6301829669606422,7.711991575621956
1502,00:00:50.117,5.433427668816638,7.353560616032644,2.359878899565618,6.586843490851652
1503,00:00:50.150,6.465611425562721,8.813775174410951,2.6006647360800317,7.982394366197183
1504,00:00:50.184,6.302049054451319,8.443267079110175,2.621100434381993,7.841779649861787
1505,00:00:50.217,5.812096880347506,7.505857575358694,2.5841121495327104,7.346320916151113
1506,00:00:50.250,5.40613619411171,7.133210477820192,2.408319073318415,6.676879031196525
1507,00:00:50.284,6.299778421306655,8.410030275108596,2.5747005396867184,7.9146044491246546
1508,00:00:50.317,5.402933175376245,7.00473871264973,2.3502698433592206,6.8537909701197846
1509,00:00:50.350,5.84056206397262,7.778136106357773,2.4909174674213506,7.252632618138739
1510,00:00:50.384,5.4119937694704054,6.947479268132158,2.4901934974331974,6.79830854284586
1511,00:00:50.417,6.027291474704928,8.13070949058839,2.577530604185863,7.373634329340529
1512,00:00:50.450,5.990314159097889,8.051500592339082,2.599743319731473,7.319698565223114
1513,00:00:50.484,6.625663639155807,8.45649598525734,2.9975977359484007,8.422897196261681
1514,00:00:50.517,5.678985125707516,6.817362116624984,2.742891931025405,7.47670132947216
1515,00:00:50.551,6.517583695318327,8.744833486902724,2.9578781097801765,7.850039489272081
1516,00:00:50.584,5.449760870519064,7.017572726076082,2.565979992102146,6.765729893378966
1517,00:00:50.617,6.259269009696811,8.27849809135185,2.8966039226010265,7.602705015137555
1518,00:00:50.651,6.084649642402703,8.412662893247335,2.5974726865868107,7.243813347373964
1519,00:00:50.684,5.892468518274757,7.687672765565355,2.8679742003422404,7.121758588916678
1520,00:00:50.717,5.38285946206836,6.758161116230091,2.6782282479926285,6.712189021982361
1521,00:00:50.751,5.827026019042605,7.279254969066737,2.802718178228248,7.399104909832829
1522,00:00:50.784,5.423028827168619,6.803968671844149,2.577728050546268,6.8873897591154405
1523,00:00:50.817,5.832982317581501,7.973213110438331,2.5854284586020797,6.940305383704094
1524,00:00:50.851,5.417412575139309,6.901770435698302,2.4721929709095694,6.878274318810057
1525,00:00:50.884,6.026370058356368,7.7902790575227066,2.818118994339871,7.470712123206529
1526,00:00:50.918,5.624709315080515,6.937837304199026,2.7629985520600235,7.173292088982493
1527,00:00:50.951,6.388376990917467,7.94283927866263,3.112346979070686,8.109944715019086
1528,00:00:50.984,6.0903536483699705,7.214064762406213,3.0960576543372382,7.96093852836646
1529,00:00:51.018,6.074656662717739,7.364617612215349,3.0294195077004082,7.829932868237462
1530,00:00:51.051,5.9526786889561665,7.105370541003028,3.067033039357641,7.685632486507832
1531,00:00:51.084,6.838587600368567,8.835329735421878,3.2391404501777017,8.441292615506121
1532,00:00:51.118,61.39910490983283,58.030077662235094,52.5473871264973,73.61984994076609
1533,00:00:51.151,9.524220086876397,11.630808213768592,4.426582861655917,12.515269185204685
1534,00:00:51.185,5.8687859242683516,6.9885481110964855,2.774582071870475,7.843227589838094
1535,00:00:51.218,8.630281690140846,10.224068711333421,4.264874292483875,11.401902066605238
1536,00:00:51.251,6.370738449387916,7.631236014216138,3.073713307884691,8.407266026062919
1537,00:00:51.285,7.587062875696547,9.449684085823352,3.364880874029222,9.946623667237068
1538,00:00:51.318,6.50194155587732,8.183230222456233,3.0644333289456362,8.258161116230092
1539,00:00:51.351,6.842229388793823,8.499670922732658,3.3114058180860866,8.715611425562722
1540,00:00:51.385,5.754618050985038,7.0578846913255235,2.7678688956166906,7.4381005660129
1541,00:00:51.418,5.981703303935764,7.185895748321706,3.0216861919178624,7.737527971567724
1542,00:00:51.451,5.523858101882322,6.678491509806503,2.8179215479794655,7.075161247860998
1543,00:00:51.485,6.77070992935808,8.663584309595894,3.134131894168751,8.514413584309596
1544,00:00:51.518,6.395002413233294,8.088390154008161,3.0338291430827957,8.062787942608924
1545,00:00:51.552,6.710203589136062,7.744899302356194,3.745689087797815,8.64002237725418
1546,00:00:51.585,6.372614189811768,7.516420955640385,3.5319204949322103,8.069501118862709
1547,00:00:51.618,7.324568908779781,8.598591549295774,3.9207252862972224,9.454389890746347
1548,00:00:51.652,6.662586108551621,7.521093852836646,3.7326905357377913,8.733973937080426
1549,00:00:51.685,7.229136501250493,8.817625378438857,3.86152428590233,9.008259839410293
1550,00:00:51.718,6.220492738361634,7.240983282874819,3.3936751349216796,8.026819797288404
1551,00:00:51.752,6.724035803606687,7.763130182966961,3.6998815321837566,8.709095695669344
1552,00:00:51.785,5.752797156772409,6.334638673160458,3.292911675661445,7.630841121495327
1553,00:00:51.818,6.83713966039226,8.074667631959985,3.520666052389101,8.916085296827696
1554,00:00:51.852,6.507338423061736,8.139627484533369,3.2033039357641173,8.17908384888772
1555,00:00:51.885,6.833826949234346,8.801072791891537,3.3315124391207056,8.368895616690798
1556,00:00:51.919,6.172853319292703,7.598723180202712,3.0720679215479794,7.847768856127419
1557,00:00:51.952,6.917961037251547,8.305120442279847,3.3473410556798737,9.101421613794919
1558,00:00:51.985,6.215216532841911,7.266091878373042,3.0762801105699618,8.30327760958273
1559,00:00:52.019,7.137126497301566,8.341318941687508,3.6995853626431487,9.370475187574042
1560,00:00:52.052,6.581018823219691,7.697610899039095,3.4050283006449913,8.64041726997499
1561,00:00:52.085,8.701285595191084,11.077925496906674,4.082795840463341,10.943135448203238
1562,00:00:52.119,7.946064235882585,9.95985257338423,3.90509411609846,9.973246018165066
1563,00:00:52.152,7.79620244833487,9.11797420034224,4.146538107147558,10.124095037514808
1564,00:00:52.186,6.570049580974946,7.05933263130183,3.8399368171646704,8.810879294458339
1565,00:00:52.219,7.5797025141503225,8.932308806107674,3.97864288534948,9.828155850993813
1566,00:00:52.252,6.1520007897854425,7.347604317493747,3.2375937870211926,7.870804264841385
1567,00:00:52.286,7.070576104602694,8.539423456627617,3.796103725154666,8.8762011320258
